TransactionID,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2987165,6839470,31.8,C,10028,409.5,115.8,mastercard,374.7,credit,,,,,gmail.com,gmail.com,9.0,17.0,11.0,12.0,16.0,15.0,5.0,5.0,15.0,10.0,14.0,0.0,1.0,12.0,0.0,,,59.1,146.1,210.9,,,,178.1,325.1,,94.3,29.6,0.0,,,F,M2,F,T,T,,T,2.3,,,,,,3.9,,,,,,1.4,,2.0,,,4.4,,,2.6,,,4.0,,,,,,,,2.3,,2.6,3.5,,,2.9,,1.4,,1.2,,4.9,4.8,,,,4.5,,,,,1.2,,3.2,0.7,,,,,,1.0,,,,,,,,2.4,,,,0.3,,3.7,,,,2.8,1.6,,0.5,,,,1.6,,0.9,,1.3,,,,,1.3,,1.9,0.8,1.3,,1.6,2.0,2.1,2.3,,,,2.6,3.2,1.3,,4.5,0.8,,,,,,,,4.9,,,,3.8,,,,,,3.0,0.1,,4.5,,,,,,,,,4.5,,,,2.6,,,,,0.2,1.3,,,,0.5,1.4,1.3,,,1.5,,4.3,,,4.4,,,,1.4,,1.7,0.7,,,1.3,,,,,,,,4.9,,3.0,,0.8,,3.3,,,1.7,,,3.3,,1.5,,0.3,,,,2.7,0.3,,0.9,,,3.2,,,,,,1.5,3.6,,,,,,1.5,,,,,3.1,,,0.3,2.5,,0.8,,0.2,2.8,3.6,,,,2.2,,2.5,,,,0.3,1.0,4.5,,,4.6,,,,,,,4.6,0.8,4.1,,3.4,,0.7,0.6,,,3.9,,2.8,,0.3,4.2,4.7,,,,0.4,,3.6,3.3,3.8,,1.2,,,,4.8,,,4.4,3.3,2.2,,,1.7,1.4,1.0,,,,,,,,,,,,,3.5,,0.2,,,,,,3.1,,,,,,2.3,,4.6,,,,,,,,-5.0,183450.0,18.6,-43.1,,11.6,-7.1,-29.2,3.3,-9.8,-46.7,NotFound,,7.3,New,,22.7,,36.7,0.0,,-7.0,NotFound,18.3,,,,New,NotFound,,chrome 66.0 for android,13.2,Found,Found,F,F,T,F,mobile,NotFound
2987166,6866391,33.02,R,2244,405.5,331.0,discover,483.6,debit,498.9,62.6,,,hotmail.com,yahoo.com,12.0,0.0,5.0,6.0,0.0,11.0,2.0,6.0,4.0,12.0,16.0,10.0,9.0,7.0,381.0,135.6,152.5,,,387.8,,,534.9,437.2,135.3,477.6,,72.0,,F,,T,,F,T,,T,F,,,5.0,1.9,3.9,,,,2.7,,,3.6,,,,,,,,4.7,,1.4,,3.1,4.8,,,3.7,,,3.7,2.4,2.5,4.5,,,,,3.6,,,,,,,,,,,,1.8,1.4,,,1.9,3.6,0.3,0.7,,,,,1.3,,,,,,,4.1,,0.9,,,,,,,,,2.8,0.6,,,5.0,,,,3.7,,,,0.1,,,,,,,2.8,1.7,,0.3,,,,,,,,,2.8,,,,2.6,,,2.4,,3.3,,,,,,,,3.4,0.8,,0.5,2.3,,,3.2,,,,3.7,,4.4,,4.2,,,,,,,0.0,,,,,,,3.9,,4.0,,,,,,2.4,,,,,,4.0,,2.3,,,,0.8,4.6,4.0,,,1.8,,,4.9,3.8,,,,2.4,,,,,,,,,,,2.7,4.4,1.0,,,,3.5,,0.3,3.9,,3.9,,3.7,3.4,,4.9,3.1,,,,,,,,,,,,,,,2.8,,,,,,0.7,,,0.6,,,2.3,1.9,0.1,,,4.4,,3.4,,,,,,3.6,4.9,,,2.4,1.2,4.3,,,,,0.2,,,,,,1.2,,,,,,2.6,,1.5,,1.5,,,4.4,,3.8,1.6,,1.9,,,,,,,,,,0.6,2.5,,1.8,,,,,,1.6,,4.0,,3.2,,,,,,,,,1.3,,,,3.3,,,4.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987167,6873714,100.0,W,5028,556.3,132.8,visa,239.9,debit,202.0,87.0,2776.7,,gmail.com,,1.0,5.0,5.0,0.0,8.0,2.0,16.0,6.0,9.0,7.0,3.0,5.0,6.0,10.0,228.0,,85.3,,,,,237.2,,38.5,,,,240.9,357.0,,T,F,M0,,,T,F,F,,3.7,,,,,,,,,,,,,,,,,,2.2,,,,,,,,1.2,,,,,,,,4.6,,,4.4,,4.0,3.0,,,3.8,,,,1.2,,1.9,,,,2.6,,,,,,,,4.6,,,,,2.3,,,,,,2.6,3.4,,2.8,,1.8,,,,,,3.1,,,1.8,,,,,,0.9,2.3,,,,2.5,,,,,,,3.6,,,,,,,,,,3.8,,,,,4.7,,,4.6,,,,1.1,1.7,,,,,2.7,,,4.2,4.1,,3.0,3.1,3.1,3.2,,1.6,4.6,,,,3.7,,,,,,,,,,,,,,4.4,0.8,,,,,1.6,,,,,4.1,,,,,,,,4.0,,,,2.8,,,,1.5,,1.4,,,,,,,2.2,0.5,0.6,,,1.5,3.9,,3.9,2.2,,,,3.3,,,2.9,,0.5,,,,,1.9,,,,2.3,2.3,,,,1.2,0.5,,,,,,,3.5,,2.7,,,,,,,,,0.3,2.6,,,,3.2,,,0.8,,,,,,,,,2.5,,,1.3,,,1.0,,,,,2.8,,,0.5,,,3.3,0.8,0.8,1.8,,3.0,3.9,,,2.9,,4.9,,,1.0,,,,3.1,,,1.5,2.1,,,2.6,4.3,,,0.9,,,,1.4,,2.7,,,,2.7,4.9,2.3,4.7,1.4,,,1.7,,,1.9,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987168,6988301,148.3,S,14590,118.3,463.5,visa,241.7,debit,223.2,72.7,,,yahoo.com,,12.0,3.0,3.0,0.0,8.0,3.0,9.0,15.0,1.0,13.0,8.0,3.0,3.0,14.0,,390.0,42.2,227.3,24.8,340.7,,113.2,,71.8,,,,87.6,,T,T,,,,T,,,T,,,2.4,,,,,0.5,2.2,,3.5,,2.1,1.1,1.2,,,,,0.1,,,1.3,,,,3.1,,,4.9,4.3,,1.5,,,,4.6,,,3.9,3.1,,,,,,,,,,,,,,4.7,3.7,,,,1.3,,1.2,,0.2,,3.7,,4.9,,2.3,2.6,,,,,,,,3.1,,0.8,,0.7,,,3.5,0.7,,,3.0,,,,,,,0.7,,4.2,4.1,,,,,,3.9,,,4.5,,,1.8,,,0.3,,,0.4,,,,,,,,,,,,,4.1,4.7,4.9,3.0,4.7,,,,1.5,,,1.1,1.4,,1.8,,2.2,2.7,,,3.9,,1.9,,,,,,,,,,,,,,,4.7,1.7,2.1,,0.6,,,4.8,,,4.1,1.1,3.2,,,,4.7,0.5,2.9,,0.4,0.9,2.0,,,,3.1,1.8,,,2.4,2.0,,4.2,3.7,0.3,,,,,1.7,,,,,,,4.9,1.6,,5.0,,,,2.1,3.1,,,,,,4.1,,2.8,,,3.1,,,1.1,,,,,,,,,2.7,,1.6,1.8,1.7,3.7,,1.4,,2.9,,,,2.8,2.1,,,,,,,2.3,,,1.1,0.2,,,,,,,,,,,,4.7,3.2,1.3,,,,,,,,0.6,,,,4.9,,1.5,,,,3.6,,,4.5,,,,4.4,,0.1,,2.2,1.0,,,,2.9,1.7,,0.2,,,3.9,,,,,3.0,1.5,1.0,,4.9,3.5,2.5,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987169,7070753,35.76,W,15699,235.7,153.1,visa,562.1,credit,466.0,91.1,,,yahoo.com,,1.0,1.0,14.0,3.0,15.0,10.0,15.0,1.0,17.0,11.0,11.0,13.0,7.0,7.0,,,336.2,245.0,,418.7,565.4,,324.7,277.1,,,481.4,163.5,117.0,F,F,T,,,F,T,T,,,,,,,2.6,1.0,,3.6,3.5,,3.0,,,4.4,,3.5,,,,0.4,,,2.9,,,,,,,,,2.1,,4.1,2.7,,,3.7,,,,2.1,,,3.1,,,,1.3,1.8,,,,,,,4.4,,2.3,,3.8,2.6,1.7,,,,2.5,0.7,,,4.3,,1.6,3.7,4.2,3.3,3.4,3.8,4.1,,,,,,,,,,2.8,,,,3.0,,2.2,,,1.1,,3.4,,,,,,,0.2,,,4.5,,,0.6,,,,,1.3,1.6,,,1.1,,3.4,,,3.0,2.9,,,1.8,3.6,,,,,2.4,2.8,,,,4.4,,,,,3.8,,,,,,,,,1.6,,,,,,,,1.9,,,,2.6,,,,1.8,,,,,,,,,,,,,,1.2,,,,,,3.5,1.9,,,,,1.4,,3.2,0.4,,3.3,3.5,1.4,1.2,2.0,,,,,,,,,,,,4.4,,,5.0,,,4.7,,,0.3,,0.6,,4.1,,3.8,,,,2.3,,3.4,,3.6,,2.6,3.8,,,,1.9,3.2,,,4.1,1.8,,,,4.9,,,,,1.7,2.0,4.4,,3.4,4.3,,1.3,,0.7,3.0,,,,0.7,0.4,,,4.8,1.1,0.4,,,,4.9,,4.5,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,4.2,,,,0.0,,,,3.8,,4.6,,,,4.1,4.8,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987170,7072021,9.83,R,15077,283.7,598.2,visa,532.8,credit,,48.3,,,hotmail.com,,11.0,15.0,7.0,7.0,0.0,11.0,0.0,15.0,3.0,4.0,12.0,6.0,14.0,5.0,549.7,,166.3,218.3,527.9,204.9,,,,296.7,,217.2,343.8,89.7,,,,,M0,T,F,F,T,T,0.1,,,,4.9,2.1,,2.1,,,,,,4.0,,,,0.3,,,,,,,1.3,,,2.1,,,2.5,1.3,,,,,,2.3,,4.8,,,,,,3.2,4.9,,,,,,,3.7,,,,,,,,,,2.0,0.3,,,0.0,,,1.8,,1.2,,,,,,,,,4.0,,3.0,0.8,,,,2.2,,,5.0,,,,,,,,,,,2.2,,,2.8,,3.6,,,4.2,,,2.1,,,,,,2.9,,5.0,,,,,,,,0.3,3.0,2.0,,3.4,4.5,,2.0,,1.3,,,,,,,1.1,2.3,,1.5,1.9,,,,4.4,2.1,3.2,,,,0.9,,,,,,0.2,2.5,,2.5,,,,,,,2.7,,,1.3,,0.9,,,,,,4.7,,,,,3.0,,,,,,,0.1,,,,,1.7,,,,,2.6,,,4.9,,,,,,,,3.0,4.8,2.1,,,,,,,,,4.9,4.5,,,3.9,2.1,2.9,,2.5,2.6,,0.8,1.7,,,,,0.5,,,1.2,1.8,,,0.3,4.4,,2.0,4.1,1.7,1.4,4.7,,,,2.8,,,,,,5.0,,,,,,,,0.5,0.9,,1.0,4.5,,,4.1,,2.2,,3.9,,,,,1.9,,,3.9,1.0,,,,1.6,,,0.3,4.7,,,4.7,,0.6,,0.4,,,,1.1,2.9,0.8,4.4,,,4.1,,,,,,,,0.1,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987171,7197587,40.32,R,17610,147.3,172.6,discover,207.9,credit,261.0,37.7,,,gmail.com,yahoo.com,1.0,6.0,12.0,19.0,0.0,16.0,4.0,18.0,19.0,4.0,2.0,5.0,9.0,15.0,,,361.3,,,544.2,,490.5,234.3,,,135.8,547.2,411.4,200.4,F,F,F,M2,,T,,T,F,,3.2,,4.9,,,,,0.7,,,,,,,0.2,1.1,,,,,,,,,,,,,,,2.6,,1.1,3.8,0.6,,1.9,,,,,,4.7,4.7,,4.3,1.1,,2.1,,4.1,,,,2.5,,,,,,3.1,,,,,,,,,3.6,,,,,,,4.5,,,,,,2.6,4.8,0.8,2.0,1.2,0.8,2.3,0.1,,,,,4.6,,,,0.6,,,,,,,,0.0,2.4,,0.9,,,4.6,4.4,,3.4,,,3.0,,,,,,,4.1,,2.0,,3.6,,,,,,,4.5,,1.4,,,,2.9,,4.1,3.1,,,,,,,,,0.2,,3.6,2.5,,,,,,,1.3,3.9,,3.9,,,,,,,2.0,3.7,,,2.2,,,1.2,,2.0,2.3,,2.2,,,,,,,3.9,,,,,,,,,2.7,,,,,1.9,,4.1,,,,,,2.8,4.1,,,1.9,,2.1,,,,,2.3,,,,4.8,,,,,3.2,,,,1.0,,,,,,2.2,,,,,,0.5,,,,0.2,,2.7,4.6,4.9,,2.0,4.2,3.2,,3.5,,,,,1.3,,,2.0,,,,0.2,,,,,1.4,,,,,1.1,0.1,,3.6,,,2.1,3.9,,,3.7,,2.2,,,,,,,5.0,,2.1,,,,,,,,,,,1.7,,,4.1,3.4,0.5,,2.1,,,,,,,,,,4.0,,23.9,44.8,,,-11.3,,,,-29.6,10.9,,NotFound,-45.8,-28.5,,,43.7,,30.3,23.5,41.9,34.3,,16.7,-5.1,-1.8,NotFound,,,New,NotFound,,Found,Found,Found,Found,,NotFound,desktop,New
2987172,7219522,251.5,W,9777,245.2,493.5,visa,483.9,debit,412.9,86.8,2910.1,142.5,yahoo.com,,18.0,15.0,7.0,3.0,19.0,3.0,10.0,8.0,17.0,18.0,19.0,5.0,7.0,0.0,,,200.7,,,555.1,,,,406.3,,,,365.7,,,,T,M0,F,F,F,T,F,2.3,0.7,,2.8,,2.5,,,,,,,0.4,0.0,,,1.7,0.8,,2.9,,,2.5,1.6,3.2,,,,2.7,,3.1,,,,1.4,,,,2.5,0.8,,2.2,,,3.7,,,3.4,3.3,,,0.2,,1.4,,,,,,,,4.0,0.9,,,3.9,,,,,,,,3.7,,1.9,1.1,,,,1.9,,,,,0.5,,,,2.3,,,,,,,,,,,,,1.9,1.3,,1.8,,,1.9,,0.6,,,,,,3.7,4.9,3.4,,,,,,,3.4,,,1.9,,,2.6,,2.9,3.8,,,,,,,,,1.9,,0.9,,3.8,,,,,2.4,,,,0.5,,,4.8,,2.2,,3.3,0.5,,,,,3.6,,,,,,,4.6,,,4.1,,1.1,1.4,,,,,4.9,,,,,,,,4.9,,,,,1.6,1.3,,,3.4,3.2,,1.0,0.2,,,,,,2.7,,1.5,,,,5.0,,0.7,,4.4,,3.5,,0.3,2.9,,,,4.9,4.6,,,1.0,,4.9,,,,,,,,0.8,3.0,,,,,1.3,,1.3,,3.7,,0.6,,,,1.2,,3.6,,,,,,,,,,2.5,,1.6,,,,4.0,1.1,,,,,,,,3.0,,,,2.0,2.5,0.8,,1.0,,,2.0,,4.1,3.9,,0.1,4.9,0.6,,1.9,,2.9,,,,3.1,,,,,2.7,,2.5,4.2,1.7,,,,,2.8,,2.2,,,,4.3,,3.4,41.8,-21.2,48.6,,-11.0,-18.5,,-12.6,38.8,-10.3,-1.6,NotFound,39.5,-7.4,,,0.7,23.6,,32.3,,40.0,NotFound,32.4,4.2,17.5,Found,NotFound,,NotFound,,-27.9,,,New,New,Found,New,desktop,NotFound
2987173,7255578,27.89,C,5327,519.2,394.4,mastercard,478.4,credit,254.8,26.8,,,gmail.com,,5.0,6.0,6.0,8.0,16.0,6.0,19.0,0.0,8.0,18.0,0.0,13.0,12.0,5.0,173.7,,348.9,,448.2,,,534.7,,,545.5,237.7,171.2,,,F,T,,M1,F,F,T,,,,,,3.3,,,,2.7,2.9,,1.2,,1.7,0.1,,,,,2.0,,,,,,2.9,,0.8,4.6,4.0,,,1.7,,,3.7,3.5,1.1,,,,,,,,0.6,,,,3.3,2.1,,,,,,1.2,2.6,,,,,4.7,,,,,,,,3.6,,,3.2,4.2,4.4,,,,4.6,0.6,,,,,,,,,4.7,,,,,,,,,,2.0,,4.1,,,0.5,1.7,,,,3.8,,,3.4,,1.6,,,0.2,,,,3.1,,2.8,,,,,,,1.0,,1.7,3.7,3.7,2.4,,,,,2.8,0.4,4.5,5.0,,,,4.4,,2.6,3.7,,0.1,,,,,,,1.3,,1.1,2.3,2.6,,,,,,4.0,,,0.6,,,,,,2.9,,3.9,,,,,1.3,,,,,,4.3,3.3,,,,,1.2,0.5,,,,,5.0,,,,,4.7,,,,,,,2.3,,,,,,1.8,,,,,,1.9,4.3,,2.2,,1.0,,3.4,,4.8,,,,,2.3,,,,,,0.5,,,,,0.3,,,,4.6,,,0.4,,0.9,,,,1.6,4.9,1.1,0.5,,0.9,,,,3.7,,4.8,0.2,,,4.1,,0.6,,,,,,3.4,2.8,,,,,,,,,,,0.2,0.2,,,,,,4.0,,,,4.5,,,,4.7,,,2.3,,,1.5,,0.7,,,3.8,,,,,0.2,,,4.8,4.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987174,7265422,59.59,C,4919,212.2,256.4,mastercard,462.4,debit,449.7,,1464.2,,hotmail.com,,15.0,15.0,2.0,0.0,5.0,2.0,13.0,8.0,19.0,3.0,17.0,15.0,15.0,1.0,384.5,,169.3,,,110.2,,459.4,594.3,463.3,,513.0,,358.5,295.9,,F,,,,F,F,T,,,0.1,,,,3.1,,3.9,,2.1,4.7,,,,,,1.1,,,,,1.4,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,0.4,,,,3.2,2.1,,,,,4.2,,,,,1.2,,2.9,,,3.6,3.3,,0.5,,,,,,,2.9,,2.1,,,,,0.7,,,,,,,,,2.4,2.2,,4.6,1.8,,,,0.7,,,,,,2.7,,,,,0.8,,,,0.3,4.2,,,1.0,0.4,0.5,,,2.3,,0.7,,,,,,,,4.0,1.7,0.5,,,3.2,,1.9,,0.4,,,,1.9,2.0,1.3,,2.7,1.2,4.5,,,,2.2,1.5,1.9,,,,,,,0.8,,,2.7,0.6,,4.7,,,,,4.1,,,,,,,,4.5,,,4.3,4.0,,4.4,,,,,,0.6,,,,,,1.4,,,1.2,4.0,,4.5,3.9,,1.7,4.2,0.8,,4.1,,,,,,,,1.3,,,0.1,,,1.9,,2.1,,,,2.3,,,,4.4,,,,,,3.0,,,3.2,,,,,,4.1,,,,1.1,4.1,2.6,,,0.9,,,2.9,,,,,,,,,2.5,,,,,,,3.6,1.2,,,,,,,,,,,3.8,,,0.2,,,,,,,,,,3.2,,,,,1.4,,,,2.2,,4.6,,,,,,0.5,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987175,7313285,128.0,C,10236,237.7,469.1,mastercard,484.2,credit,,,658.9,,gmail.com,gmail.com,13.0,19.0,13.0,15.0,9.0,16.0,5.0,15.0,5.0,17.0,10.0,12.0,1.0,10.0,0.0,,,173.9,206.1,,69.7,495.5,,,,,599.4,,0.0,T,F,,M2,,F,F,F,F,,1.7,,3.4,3.1,0.0,,4.7,,,,2.8,,1.2,1.4,,3.7,,,4.6,,0.7,,,,,,,0.5,,,,,,3.6,3.4,4.1,,,0.7,,2.8,,,0.0,,,,,,,0.0,,,,,,1.7,0.1,,,,4.8,2.0,4.5,4.5,4.6,2.9,,,1.2,,,,,,,4.0,4.6,,,,,,3.4,,0.0,,,,,,,,,,1.3,,,4.8,,,3.7,,,,,,,,,,,4.5,,4.9,,1.1,4.1,0.5,,,,1.5,,,4.1,,,,,,1.9,,,,,2.3,,,,,,,,,,,0.1,2.3,,,,,2.6,2.8,,,,,,,,,,,2.5,,,2.9,,,,,,,,,4.1,3.7,1.9,,1.3,,4.4,,0.2,0.5,,4.3,,,,,,2.2,1.2,,,0.3,,,,3.0,4.4,1.9,,,4.2,,,,,,,,3.9,2.7,,,2.4,,2.2,4.2,,3.1,,0.4,,4.5,,,,,,,,,,,,,,3.2,,4.0,3.6,,,,,,,,1.2,,,,,,,,,,3.6,,,,,,,1.9,,,4.3,,2.6,3.3,2.2,,0.3,3.1,4.8,,2.3,,4.3,2.2,,,,3.3,0.0,,,,,2.5,2.2,,0.8,,,,,1.9,,0.1,,0.7,1.4,1.7,3.2,,,,,,,,,,,,,4.0,,,,0.9,1.2,2.1,3.7,,,,1.6,,3.1,-5.0,226980.0,9.3,-34.2,39.0,10.6,,10.6,-45.2,15.2,,NotFound,-27.7,27.8,New,NotFound,,9.0,32.4,-34.5,41.9,44.7,,11.1,46.3,,,New,NotFound,NotFound,chrome 66.0 for android,-22.6,,New,F,F,T,F,mobile,NotFound
2987176,7313708,18.91,C,10851,456.1,258.1,mastercard,427.4,debit,332.6,,1036.1,,gmail.com,yahoo.com,10.0,1.0,10.0,17.0,1.0,16.0,3.0,12.0,18.0,14.0,8.0,0.0,9.0,7.0,284.4,,472.5,200.4,,,,417.6,510.8,,105.2,580.5,,,,T,F,,M1,F,F,F,F,F,,,,,,,4.0,,,1.5,3.4,,1.0,3.6,2.9,,4.1,,,3.4,,,,,1.6,,1.5,,,1.8,,,1.4,,,,4.4,,,4.3,,,1.5,3.6,,,0.1,3.6,1.4,,,,,0.7,3.5,,,,,,1.0,,,,,2.0,1.6,,1.9,0.2,,,2.7,,2.3,,2.7,,,,,,2.0,,,,,,2.2,2.9,,,,2.6,,,,,,,1.0,3.4,,,,,0.3,1.3,,,4.6,,,3.1,,,,,,,,,1.0,,4.7,,,,,,,,4.2,4.8,,,,1.4,,,,,,,1.1,,3.4,,2.1,3.5,,,,,,,1.6,,,2.5,,,,,,,,,,1.6,,,,4.2,,,,3.5,,,,,,4.3,,3.6,,,4.2,,,2.5,,,3.6,2.5,,4.9,,,4.9,,,2.4,,1.6,,1.4,1.0,,0.2,1.1,,,,1.5,,,,3.0,3.6,1.7,,,2.6,1.1,4.8,,2.1,,,2.2,,,0.7,,3.9,4.1,1.2,,,,,,3.8,4.7,,4.4,,,,,2.4,,,,,0.4,,3.7,2.3,4.3,1.9,2.1,,,0.7,,,2.9,,3.5,4.7,1.1,,0.4,,,,,,,,,,,1.7,,,,,,2.0,,3.9,,,,,,,,,,,1.3,1.3,,,,2.3,,,,,0.6,,,2.1,,,4.9,0.6,,3.4,,,,4.1,,,,1.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987177,7333508,34.71,W,9337,294.5,168.5,mastercard,502.2,credit,203.9,64.3,1674.7,,hotmail.com,gmail.com,14.0,12.0,8.0,7.0,7.0,3.0,0.0,19.0,12.0,2.0,7.0,12.0,17.0,12.0,571.9,36.3,,,55.1,278.4,407.0,380.8,25.7,,,,100.0,,,F,T,,M0,F,F,,F,F,,,,2.1,,,,,,,,0.3,,2.9,,,,,4.5,,,1.4,2.4,,,1.4,,2.8,,,,3.0,,4.4,,,,,3.5,,1.5,3.2,4.5,,2.6,,2.7,,,,,,,2.4,,0.3,0.9,,,,4.5,3.3,,,4.9,0.7,4.1,,,,,,3.4,,0.0,1.8,4.6,,,,,,2.9,,1.8,,,,,,2.5,0.2,,1.3,,,,3.5,2.2,,2.9,,,0.1,3.0,,,2.4,,,0.9,,,,,,,,2.3,,,,,,,,0.5,,4.1,3.2,,,,,,,1.0,4.7,,4.6,,,,,,,,,2.8,,,0.6,,4.2,,2.2,0.4,,,,,,0.5,,,,,,,4.3,,2.2,,,,,3.6,,,,,,,,1.5,,,,,,2.5,,,,0.4,,0.9,,,,,,4.8,,,,,,2.9,3.2,,,,,3.3,,2.2,,,0.1,,0.8,,4.2,1.1,,4.7,,2.0,,,4.0,,3.9,,1.2,,,,,,,3.2,3.9,3.1,,2.8,,3.1,2.8,,,0.7,,,1.3,,0.1,,1.2,0.6,,4.1,,3.1,,,,,,,,,,,,,4.6,,,,2.4,1.9,,,,,3.2,,4.9,1.2,1.8,3.7,0.8,,,,,,,,,,,,4.3,,,3.4,0.6,,,,3.5,2.0,0.2,,,,,,,,,,,,,,0.0,,,,3.8,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987178,7366576,184.1,S,15914,501.1,318.3,visa,352.1,debit,341.3,73.4,,,gmail.com,,10.0,5.0,10.0,16.0,6.0,4.0,18.0,12.0,14.0,10.0,3.0,6.0,2.0,5.0,184.4,258.3,,376.0,23.8,,,534.3,,,365.7,285.1,246.6,590.8,541.3,,,,,T,,T,,F,,,,,2.1,0.7,3.3,2.9,,,,4.6,,,,,4.6,,,1.4,,,,3.4,,1.2,3.2,1.2,,,,,,,,,,,4.8,,,,2.2,,1.2,,3.5,,2.5,4.1,4.8,,,,3.6,,,,4.7,,,,,,,,0.4,1.6,,,,,2.1,,,,,,0.2,3.4,,,,,,,,0.8,,0.4,,,,0.2,,3.7,,,,,,,,,,,1.1,,,0.5,2.2,,,,,3.1,2.2,,,,,,3.9,,,,,,,,,,,4.4,2.4,,,,,,,,4.5,,3.7,,,0.4,,,,,,,,0.7,,,,0.6,2.2,,,,,,,,,,0.9,,,1.3,,,,,,,4.5,1.1,,0.5,,2.9,3.3,0.0,,,,1.5,,,0.7,,,3.1,,3.8,1.0,2.5,,,,3.3,,,,,,4.0,,,1.2,3.7,,,,,,,,3.6,2.4,3.2,1.2,,2.4,,,,4.3,,3.7,4.1,2.3,,2.7,,,,0.3,,,,,3.0,,,,4.6,,,,3.0,,2.9,,,2.0,,3.2,0.9,,,1.5,3.5,1.8,0.6,,,,,,3.0,2.8,,,,2.4,,2.0,,2.5,,1.7,,4.8,,,1.5,,4.3,,,,,,,3.5,,,0.5,,,1.8,2.6,,,,0.1,4.0,,,,,2.1,,,,,,,,,1.9,2.0,2.6,4.7,,,2.8,,3.6,,1.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
